scorer,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500,DLC_resnet50_WASPNov22shuffle1_95500
bodyparts,head,head,head,stinger,stinger,stinger
coords,x,y,likelihood,x,y,likelihood
256,1061.292236328125,440.4411315917969,0.9978844523429871,1043.7674560546875,447.3104248046875,0.9987589120864868
257,1061.1875,440.2809143066406,0.997965931892395,1043.8126220703125,447.34979248046875,0.9989684224128723
258,1061.3216552734375,440.386962890625,0.9977768659591675,1044.083740234375,447.1794738769531,0.9988096952438354
259,1061.134765625,440.5833740234375,0.9977254271507263,1044.3271484375,447.11505126953125,0.9983023405075073
260,1061.10595703125,440.8722229003906,0.9978705048561096,1044.36767578125,447.0207214355469,0.998214840888977
261,1061.333740234375,440.896484375,0.9979910850524902,1043.9349365234375,447.06036376953125,0.9978401064872742
262,1060.5211181640625,440.7956848144531,0.9986010193824768,1043.0313720703125,447.4967956542969,0.9983313083648682
263,1059.4578857421875,440.9154968261719,0.9989270567893982,1042.605712890625,447.22991943359375,0.9987252354621887
264,1058.9866943359375,440.8811340332031,0.9987343549728394,1041.9068603515625,447.11590576171875,0.9969209432601929
265,1057.5870361328125,440.6916198730469,0.9985446333885193,1040.458740234375,447.7698059082031,0.9964976906776428
266,1056.5306396484375,440.4263000488281,0.997844934463501,1036.8414306640625,448.8017272949219,0.9974159002304077
267,1056.43701171875,440.30914306640625,0.9982157945632935,1036.632080078125,448.96954345703125,0.9980717301368713
268,1056.13720703125,440.1583251953125,0.9979361891746521,1036.4146728515625,449.02886962890625,0.9985331892967224
269,1056.1031494140625,439.88287353515625,0.9973854422569275,1036.59716796875,449.0863037109375,0.998266875743866
270,1056.405517578125,440.12188720703125,0.9976169466972351,1036.6722412109375,449.3280334472656,0.9984327554702759
271,1056.230712890625,440.3331604003906,0.9975136518478394,1036.481201171875,449.61334228515625,0.9983469843864441
272,1056.1727294921875,440.3529968261719,0.9978556632995605,1036.941162109375,449.5373229980469,0.9981183409690857
273,1056.4627685546875,440.5412292480469,0.9975529313087463,1037.516357421875,449.4273376464844,0.997610330581665
274,1056.3951416015625,440.5166931152344,0.9974880218505859,1037.607666015625,449.619140625,0.9981486201286316
275,1056.6002197265625,440.6898193359375,0.9969865083694458,1037.9368896484375,449.61749267578125,0.9976030588150024
276,1056.484130859375,440.82861328125,0.9964789152145386,1036.9716796875,449.8579406738281,0.9977417588233948
277,1056.7354736328125,440.92095947265625,0.996059238910675,1037.2777099609375,449.81622314453125,0.9973063468933105
278,1056.965087890625,440.996337890625,0.9967512488365173,1037.634765625,449.7687072753906,0.9974714517593384
279,1056.7864990234375,440.8848571777344,0.9968749284744263,1037.1285400390625,449.7028503417969,0.997072696685791
280,1056.76171875,440.8635559082031,0.9965411424636841,1037.0787353515625,449.78656005859375,0.9971833229064941
281,1056.725341796875,440.8337707519531,0.9965952634811401,1037.176513671875,449.9521179199219,0.9974636435508728
282,1056.743408203125,440.844482421875,0.9963259696960449,1036.9508056640625,449.9564514160156,0.9966363310813904
283,1056.0576171875,440.93182373046875,0.995271623134613,1036.52294921875,450.45562744140625,0.9962644577026367
284,1055.0751953125,441.46807861328125,0.9942678809165955,1036.066650390625,450.91864013671875,0.9963794946670532
285,1053.293701171875,441.9412841796875,0.9945757389068604,1034.9036865234375,451.3976135253906,0.997371256351471
286,1051.8702392578125,442.17572021484375,0.9956767559051514,1033.714599609375,451.8304138183594,0.9963279366493225
287,1050.576904296875,442.3549499511719,0.997003972530365,1033.1829833984375,452.19500732421875,0.9981171488761902
288,1049.40185546875,442.6982116699219,0.9968913197517395,1032.09423828125,452.8290710449219,0.9992740154266357
289,1049.2069091796875,442.6703796386719,0.9969241619110107,1031.6617431640625,452.83551025390625,0.999322772026062
290,1049.319091796875,442.5928649902344,0.9968432188034058,1032.1173095703125,452.819580078125,0.9991499781608582
291,1049.4034423828125,442.5613098144531,0.9968750476837158,1032.4022216796875,452.62359619140625,0.9989998936653137
292,1049.630859375,442.6147766113281,0.9965310096740723,1033.0096435546875,452.6926574707031,0.9984905123710632
293,1050.208251953125,442.8040771484375,0.9963245987892151,1033.0975341796875,452.2285461425781,0.9986482858657837
294,1050.1502685546875,442.8511047363281,0.996430516242981,1033.022216796875,452.5115051269531,0.9984312057495117
295,1050.0311279296875,442.87176513671875,0.9967085719108582,1032.781982421875,452.6494445800781,0.998710036277771
296,1050.0953369140625,442.79718017578125,0.9968047142028809,1032.5989990234375,452.6276550292969,0.9988426566123962
297,1050.0750732421875,442.8143615722656,0.9971248507499695,1032.474853515625,452.72412109375,0.9988988637924194
298,1049.14794921875,442.9758605957031,0.9970677495002747,1032.0333251953125,452.97259521484375,0.9990422129631042
299,1048.885009765625,444.61993408203125,0.9976626634597778,1031.092529296875,453.24285888671875,0.999010443687439
300,1047.193603515625,445.2694396972656,0.9990023970603943,1030.024658203125,454.0552673339844,0.999224841594696
301,1046.622802734375,445.59423828125,0.9992678761482239,1029.4864501953125,454.5337829589844,0.9992111325263977
302,1046.0689697265625,446.0730285644531,0.999298632144928,1028.9718017578125,454.44781494140625,0.9991249442100525
303,1045.8218994140625,446.0372619628906,0.9993696808815002,1028.614990234375,454.8580322265625,0.9987583160400391
304,1043.577880859375,446.81768798828125,0.9993257522583008,1027.742919921875,455.4090576171875,0.9979092478752136
305,1043.1146240234375,446.9281005859375,0.9993159770965576,1027.378662109375,455.5008850097656,0.9974457621574402
306,1042.4119873046875,447.2179870605469,0.9990112781524658,1027.613037109375,455.25347900390625,0.9965218305587769
307,1041.7625732421875,446.97174072265625,0.99884033203125,1026.5643310546875,455.6405334472656,0.996285617351532
308,1041.26416015625,447.25750732421875,0.9987322688102722,1026.501708984375,456.24957275390625,0.996538519859314
309,1041.6199951171875,447.3948974609375,0.9991087913513184,1026.6951904296875,456.30712890625,0.9968991875648499
310,1041.9376220703125,447.6310729980469,0.9992873072624207,1026.9195556640625,456.62884521484375,0.9965729117393494
311,1041.73046875,447.65301513671875,0.9994328022003174,1026.2447509765625,457.4833984375,0.9979956746101379
312,1042.2744140625,447.84930419921875,0.9989112019538879,1026.8170166015625,457.048828125,0.9960390329360962
313,1042.5147705078125,448.0830993652344,0.9990785121917725,1027.1544189453125,457.0159912109375,0.9957617521286011
314,1042.3416748046875,448.1173095703125,0.998909592628479,1027.3465576171875,457.1172180175781,0.9957647919654846
315,1042.765625,448.2643127441406,0.9989458918571472,1027.2454833984375,457.5498046875,0.9961963295936584
316,1043.287109375,448.5511779785156,0.9989640116691589,1027.7545166015625,457.26055908203125,0.9949893355369568
317,1043.3787841796875,448.6860656738281,0.9988337755203247,1027.8399658203125,457.2940368652344,0.9945365786552429
318,1043.1424560546875,448.4486083984375,0.9991084933280945,1027.884765625,457.43841552734375,0.996574878692627
319,1043.1220703125,448.3478088378906,0.9994303584098816,1027.83642578125,457.2984924316406,0.9973836541175842
320,1043.13671875,448.59771728515625,0.9995529055595398,1026.937744140625,457.07025146484375,0.9973584413528442
321,1042.9359130859375,448.5929260253906,0.9995837807655334,1026.5333251953125,456.6288146972656,0.9972668290138245
322,1042.0460205078125,448.45977783203125,0.9995678067207336,1025.724853515625,456.657470703125,0.9976556301116943
323,1041.3056640625,448.322021484375,0.9995861053466797,1025.6715087890625,456.78009033203125,0.9976701140403748
324,1041.0701904296875,448.1297302246094,0.9987232685089111,1026.0467529296875,456.5842590332031,0.9962779879570007
325,1040.85986328125,448.1361999511719,0.9988632798194885,1026.035400390625,456.734130859375,0.9966098070144653
326,1040.84423828125,448.2870788574219,0.9986109733581543,1025.9619140625,456.9065246582031,0.9958696365356445
327,1040.76220703125,448.1827087402344,0.998681366443634,1026.007568359375,456.8722839355469,0.9962899684906006
328,1041.4356689453125,448.27789306640625,0.9989928603172302,1026.0787353515625,456.81463623046875,0.9962838292121887
329,1041.1668701171875,448.05682373046875,0.9990838766098022,1026.0518798828125,457.1696472167969,0.9969050288200378
330,1041.03857421875,448.32012939453125,0.9990244507789612,1026.05126953125,457.1793212890625,0.9963970184326172
331,1041.154052734375,448.4303283691406,0.9987737536430359,1026.275634765625,456.80865478515625,0.9954261779785156
332,1041.3809814453125,448.357421875,0.9990864396095276,1026.24609375,456.6228332519531,0.9957282543182373
333,1041.3685302734375,448.3382263183594,0.9992713332176208,1026.284912109375,456.7843322753906,0.996742308139801
334,1041.4373779296875,448.27435302734375,0.9993903636932373,1026.256103515625,456.7559509277344,0.9969547390937805
335,1041.4310302734375,448.255615234375,0.9993759393692017,1026.2694091796875,456.66796875,0.9970207810401917
336,1041.0335693359375,448.5448303222656,0.999290406703949,1025.9747314453125,456.7838134765625,0.9967383742332458
337,1041.094482421875,448.33746337890625,0.9994651675224304,1025.8681640625,457.005859375,0.9974952936172485
338,1041.2275390625,448.2320251464844,0.9994477033615112,1025.951171875,457.0233459472656,0.997535765171051
339,1041.0299072265625,448.31903076171875,0.9994599223136902,1025.749755859375,457.05047607421875,0.997552216053009
340,1040.8988037109375,448.2184753417969,0.9993248581886292,1026.159423828125,456.8147888183594,0.9972884058952332
341,1040.9176025390625,448.16595458984375,0.9994403719902039,1026.0791015625,456.8500061035156,0.9976876378059387
342,1041.159912109375,448.14361572265625,0.9994410276412964,1026.19189453125,456.8752746582031,0.9976696968078613
343,1041.14453125,448.00115966796875,0.9994322061538696,1026.2130126953125,456.75860595703125,0.9977408647537231
344,1041.2413330078125,448.2239685058594,0.9993270039558411,1026.1025390625,456.98162841796875,0.9973210692405701
345,1041.581787109375,448.35205078125,0.9993886351585388,1026.1424560546875,456.92730712890625,0.9976089000701904
346,1041.7913818359375,448.2232360839844,0.9994828104972839,1026.36865234375,457.02935791015625,0.9977429509162903
347,1041.6453857421875,448.3812255859375,0.9994908571243286,1026.393310546875,457.22210693359375,0.997736930847168
348,1041.6617431640625,448.2315673828125,0.9992727041244507,1026.395751953125,457.2399597167969,0.9974229335784912
349,1041.57177734375,448.3868713378906,0.9992353916168213,1026.2652587890625,457.2645568847656,0.9972637295722961
350,1041.5672607421875,448.2496032714844,0.9993288516998291,1026.2098388671875,457.29058837890625,0.9975075125694275
351,1041.5950927734375,448.2824401855469,0.9993001818656921,1026.7615966796875,456.91375732421875,0.9973549246788025
352,1041.7677001953125,448.2696228027344,0.9992325901985168,1027.1715087890625,456.85589599609375,0.9970163702964783
353,1041.0621337890625,448.2738342285156,0.9990575313568115,1026.8038330078125,457.5594787597656,0.9974454045295715
354,1040.728759765625,448.5091857910156,0.9989893436431885,1026.9124755859375,458.02703857421875,0.9975866675376892
355,1040.146240234375,448.1984558105469,0.9988487958908081,1026.6412353515625,458.58349609375,0.9981465339660645
356,1040.2569580078125,448.390380859375,0.9990766644477844,1026.3114013671875,458.9599304199219,0.9981091022491455
357,1040.3135986328125,448.2760314941406,0.9992707371711731,1026.335205078125,458.976806640625,0.9982982873916626
358,1040.114990234375,448.1885070800781,0.9991886019706726,1026.3427734375,459.0848693847656,0.9983519911766052
359,1040.2342529296875,448.1377868652344,0.9993399381637573,1026.41748046875,459.0513000488281,0.9985946416854858
360,1039.7911376953125,448.40716552734375,0.9995093941688538,1025.8643798828125,459.8179931640625,0.9988722801208496
361,1039.9600830078125,448.5002136230469,0.9994990825653076,1026.213623046875,459.8285827636719,0.9986512064933777
362,1040.1943359375,448.2406311035156,0.9994563460350037,1026.361572265625,459.3962097167969,0.998730480670929
363,1040.2403564453125,448.268798828125,0.9995444416999817,1026.405029296875,459.6507873535156,0.9987761974334717
364,1040.2802734375,448.2979431152344,0.9994412660598755,1026.6104736328125,459.30194091796875,0.9987350106239319
365,1040.0955810546875,448.4454040527344,0.9994849562644958,1026.31884765625,459.6036376953125,0.9987269043922424
366,1040.199462890625,448.27398681640625,0.9994403719902039,1026.8970947265625,459.29522705078125,0.9986088871955872
367,1040.1717529296875,448.5585632324219,0.9993380308151245,1026.75341796875,459.2163391113281,0.998508095741272
368,1040.165771484375,448.45294189453125,0.9992904663085938,1026.618408203125,459.220703125,0.9985532164573669
369,1040.2108154296875,448.27435302734375,0.9993460178375244,1026.7315673828125,459.27813720703125,0.9986162781715393
370,1040.1522216796875,448.3428955078125,0.9992929697036743,1026.6866455078125,459.49957275390625,0.9985570907592773
371,1039.572021484375,448.60076904296875,0.999158501625061,1026.222412109375,459.93096923828125,0.9985671639442444
372,1040.0399169921875,448.4940185546875,0.9994053244590759,1026.0556640625,459.3517150878906,0.9987501502037048
373,1039.627197265625,449.03057861328125,0.9995782375335693,1025.2904052734375,459.726806640625,0.9986513257026672
374,1039.4400634765625,450.089111328125,0.9994893670082092,1025.2611083984375,459.6595153808594,0.998232364654541
375,1039.1728515625,451.19964599609375,0.9993353486061096,1024.76220703125,459.8981628417969,0.9976986050605774
376,1038.2501220703125,451.11175537109375,0.9995220899581909,1023.8882446289062,460.4320373535156,0.9964922070503235
377,1037.4046630859375,451.5487060546875,0.9994001388549805,1023.4279174804688,460.3023376464844,0.993783175945282
378,1037.0111083984375,452.16241455078125,0.9993270635604858,1023.2310180664062,460.4655456542969,0.992546558380127
379,1037.2406005859375,451.90130615234375,0.9994343519210815,1023.5662231445312,460.8635559082031,0.99392169713974
380,1037.38427734375,451.840087890625,0.9994710087776184,1023.9205932617188,460.8094482421875,0.9949725270271301
381,1037.3927001953125,452.1026916503906,0.9993804097175598,1023.8857421875,460.9557189941406,0.994229793548584
382,1037.489990234375,452.59600830078125,0.9991955161094666,1023.81689453125,461.21759033203125,0.993089497089386
383,1037.67138671875,452.5010681152344,0.999464213848114,1023.4075317382812,461.63018798828125,0.9943205714225769
384,1038.0609130859375,452.4356384277344,0.9996047019958496,1023.307861328125,461.6051330566406,0.9955042600631714
385,1037.8521728515625,452.6815490722656,0.9995176196098328,1023.2506103515625,461.5780029296875,0.9945822358131409
386,1038.098876953125,452.7662353515625,0.999411940574646,1023.5499877929688,461.53448486328125,0.9946193099021912
387,1037.9498291015625,452.8283996582031,0.9994338750839233,1023.4603271484375,461.57379150390625,0.9945396780967712
388,1038.0513916015625,452.9285583496094,0.9993790984153748,1023.6302490234375,461.6700134277344,0.9948086738586426
389,1037.72705078125,453.01953125,0.9992209076881409,1023.576171875,461.6701965332031,0.99323970079422
390,1036.812255859375,453.25982666015625,0.9993571043014526,1020.0589599609375,463.2931823730469,0.9932034015655518
391,1035.6165771484375,453.5600280761719,0.9992467761039734,1018.7774658203125,463.97833251953125,0.9929729104042053
392,1034.6131591796875,453.62890625,0.9993048906326294,1017.2326049804688,464.3649597167969,0.9931097030639648
393,1033.79443359375,454.16937255859375,0.9988220930099487,1017.5117797851562,465.2507629394531,0.9954363703727722
394,1033.2589111328125,454.0780334472656,0.9989380240440369,1017.0223388671875,465.1753234863281,0.9971460103988647
395,1032.8634033203125,454.2696533203125,0.9985153675079346,1016.6279907226562,464.96234130859375,0.9970409274101257
396,1033.38916015625,453.8502502441406,0.9988610744476318,1016.8549194335938,464.9535217285156,0.9968035221099854
397,1033.547607421875,454.13690185546875,0.9987698197364807,1017.221435546875,465.3338928222656,0.9966338872909546
398,1033.7666015625,454.6350402832031,0.9985824823379517,1017.1697998046875,466.0791320800781,0.9963843822479248
399,1033.789794921875,454.662353515625,0.9983146786689758,1017.7071533203125,466.3345642089844,0.9933693408966064
400,1033.8270263671875,455.240234375,0.9975647926330566,1017.2359008789062,467.12213134765625,0.9915137887001038
401,1034.1739501953125,454.83642578125,0.9984854459762573,1017.6454467773438,467.1504211425781,0.993084728717804
402,1034.4381103515625,455.207275390625,0.9982635378837585,1017.1638793945312,466.30975341796875,0.9925132393836975
403,1034.4437255859375,456.15179443359375,0.997647225856781,1017.4910888671875,467.5827941894531,0.9932488799095154
404,1033.5185546875,457.1196594238281,0.9948614239692688,1017.0285034179688,468.6846923828125,0.989630401134491
405,1033.3367919921875,458.24700927734375,0.9922068119049072,1016.0624389648438,470.082275390625,0.9921078681945801
406,1033.3492431640625,457.58477783203125,0.9955739974975586,1015.1578979492188,470.5567321777344,0.9974648356437683
407,1032.64306640625,458.8887023925781,0.9944265484809875,1014.5868530273438,471.0777587890625,0.9949941635131836
408,1030.86474609375,460.7872314453125,0.9809291958808899,1014.3278198242188,471.4649963378906,0.9833263158798218
409,1029.0308837890625,461.3936462402344,0.9515947103500366,1012.6331787109375,471.9315490722656,0.9581848978996277
410,1027.93017578125,461.69091796875,0.8421710133552551,1012.0540771484375,472.1224365234375,0.9258805513381958
411,1027.04345703125,462.2083740234375,0.9121211767196655,1011.8106689453125,472.8726806640625,0.9789226651191711
412,1026.927978515625,462.3433837890625,0.9687780141830444,1011.8223876953125,473.2991027832031,0.9913175106048584
413,1027.3848876953125,462.31658935546875,0.981340229511261,1012.1867065429688,473.8905029296875,0.9917936325073242
414,1027.474853515625,462.7328186035156,0.9825263023376465,1012.0203857421875,474.02435302734375,0.9945076704025269
415,1027.4366455078125,462.7164306640625,0.9879145622253418,1012.087646484375,474.1363525390625,0.995887041091919
416,1027.5865478515625,462.84600830078125,0.9835586547851562,1012.5370483398438,474.1735534667969,0.9932869672775269
417,1026.189208984375,462.2707214355469,0.9801481366157532,1012.471923828125,474.5376281738281,0.9913946986198425
418,1026.19189453125,462.4075927734375,0.9854791164398193,1012.4761352539062,474.5587463378906,0.9941402673721313
419,1025.2880859375,462.9549865722656,0.9830173850059509,1011.5062255859375,474.44720458984375,0.9959763884544373
420,1025.1112060546875,462.8746643066406,0.9578647017478943,1010.719482421875,473.9969177246094,0.9907957911491394
421,1024.7733154296875,462.7493896484375,0.9657394289970398,1009.61669921875,473.7967834472656,0.9905169010162354
422,1023.4796752929688,464.2251281738281,0.9619176387786865,1009.3291625976562,473.7967834472656,0.989332377910614
423,1022.6716918945312,464.2954406738281,0.9560402035713196,1009.18212890625,474.2263488769531,0.986764132976532
424,1021.4586181640625,465.4794921875,0.9511764645576477,1008.8892822265625,476.293212890625,0.9836390018463135
425,1021.1973876953125,466.671875,0.9756154417991638,1008.7008056640625,477.4808654785156,0.988714337348938
426,1021.9041748046875,466.9067687988281,0.9878027439117432,1009.0845947265625,477.11236572265625,0.9937281012535095
427,1022.0534057617188,466.8846130371094,0.996667206287384,1009.0399169921875,477.03424072265625,0.9973407983779907
428,1022.24609375,467.0699157714844,0.9969342947006226,1008.9778442382812,477.36553955078125,0.9970802068710327
429,1022.3143920898438,467.3451843261719,0.9920291900634766,1008.6019287109375,477.2290954589844,0.9935053586959839
430,1022.5105590820312,467.1412658691406,0.9960373640060425,1009.0838012695312,477.0915222167969,0.9970943927764893
431,1022.638671875,467.1418762207031,0.9955012798309326,1009.1279296875,476.7053527832031,0.9966737031936646
432,1023.0196533203125,467.2861328125,0.9968595504760742,1009.1862182617188,477.23651123046875,0.9969485998153687
433,1022.92431640625,467.5788269042969,0.9951086640357971,1009.0637817382812,477.4327087402344,0.9956361055374146
434,1022.7511596679688,467.5444641113281,0.9969643950462341,1008.8692626953125,477.6941833496094,0.9966312646865845
435,1023.1057739257812,467.15740966796875,0.9980384707450867,1008.6900024414062,478.00634765625,0.997782826423645
436,1023.205078125,466.9435729980469,0.9985243082046509,1008.7098388671875,477.81396484375,0.9980431199073792
437,1023.1888427734375,467.16156005859375,0.9986902475357056,1008.5946655273438,477.8855895996094,0.9982044100761414
438,1022.9462890625,467.375732421875,0.9985498785972595,1008.5714111328125,478.1025085449219,0.9977410435676575
439,1022.0892944335938,468.300048828125,0.9976517558097839,1008.4847412109375,478.26373291015625,0.9958091378211975
440,1021.1614379882812,468.5869140625,0.9983652234077454,1008.3301391601562,478.47674560546875,0.9950529932975769
441,1020.4425048828125,468.9473571777344,0.9972628951072693,1008.4732055664062,478.61309814453125,0.9910884499549866
442,1020.0094604492188,469.4792175292969,0.9895073771476746,1008.0809936523438,479.34454345703125,0.9693044424057007
443,1020.31494140625,469.7354431152344,0.9788202047348022,1008.2914428710938,479.30914306640625,0.9546483755111694
444,1020.4046630859375,468.9327392578125,0.9966984987258911,1008.5040893554688,479.0036926269531,0.9887517094612122
445,1020.4756469726562,469.15478515625,0.9950602054595947,1008.360107421875,479.3300476074219,0.9858149886131287
446,1020.5234375,469.0310363769531,0.9969481229782104,1008.383544921875,479.1167297363281,0.9913725852966309
447,1020.159912109375,469.10540771484375,0.9958575963973999,1008.6734008789062,478.7752380371094,0.9877063632011414
448,1020.5694580078125,469.4552001953125,0.9847187399864197,1009.3300170898438,478.365234375,0.9736674427986145
449,1021.2223510742188,468.9924011230469,0.9889594316482544,1009.9857177734375,477.74249267578125,0.9833677411079407
450,1021.6790771484375,469.693603515625,0.980239987373352,1010.37548828125,478.0816345214844,0.9710801243782043
451,1022.171875,469.7185974121094,0.9879052042961121,1010.571044921875,478.4853210449219,0.9874370098114014
452,1021.7505493164062,470.3209533691406,0.9860448241233826,1009.8848266601562,479.74090576171875,0.9814765453338623
453,1021.1426391601562,471.0547180175781,0.9151220321655273,1008.7394409179688,480.5246887207031,0.8755166530609131
454,1020.5505981445312,471.21514892578125,0.695620596408844,1006.5623779296875,479.4406433105469,0.7383437752723694
455,1019.8409423828125,471.387451171875,0.5403197407722473,1006.31298828125,479.6741943359375,0.6059437394142151
456,1019.4173583984375,471.92974853515625,0.4359395205974579,1005.5345458984375,479.5315856933594,0.4171851873397827
457,1018.548828125,472.75848388671875,0.21735088527202606,1004.86181640625,480.9972229003906,0.5324164628982544
458,1016.7003173828125,473.0223693847656,0.026573050767183304,1004.9217529296875,481.4745788574219,0.18943281471729279
459,1016.245361328125,473.5311584472656,0.016057835891842842,1004.8609008789062,481.3228759765625,0.059315670281648636
460,1016.4352416992188,473.8891906738281,0.006723141763359308,1004.932861328125,481.4289855957031,0.0258330050855875
461,1018.587646484375,473.9525451660156,0.021814629435539246,1005.2794799804688,481.64764404296875,0.08380220830440521
462,1018.7980346679688,474.21246337890625,0.035681482404470444,1005.660400390625,481.484130859375,0.11687259376049042
463,1018.752685546875,474.294189453125,0.03228868916630745,1005.8639526367188,481.5968322753906,0.09614188224077225
464,1018.888427734375,474.53900146484375,0.026942886412143707,1006.0798950195312,481.814208984375,0.10360640287399292
465,1018.8847045898438,474.52337646484375,0.028737016022205353,1005.9607543945312,481.846923828125,0.10067012906074524
466,1019.4934692382812,474.5721435546875,0.04805116355419159,1006.1302490234375,482.11767578125,0.1662377119064331
467,1019.116455078125,474.4126281738281,0.15247054398059845,1006.6505737304688,482.5028991699219,0.4473282992839813
468,1019.2587890625,475.2297058105469,0.015574110671877861,1006.5083618164062,483.3416442871094,0.07419323921203613
469,1019.3373413085938,475.2156677246094,0.018782638013362885,1006.822509765625,483.45538330078125,0.1276446133852005
470,1019.2432861328125,475.0227966308594,0.018491173163056374,1007.2061157226562,483.000732421875,0.10442431271076202
471,1019.466796875,475.2318115234375,0.0045727938413619995,1006.7617797851562,482.705322265625,0.04515775293111801
472,1018.8692626953125,474.5757751464844,0.019421175122261047,1007.4259643554688,482.41448974609375,0.11083433777093887
473,1017.3220825195312,475.3577575683594,0.20336267352104187,1007.2709350585938,482.9114074707031,0.38636982440948486
474,1016.669921875,476.05767822265625,0.31253311038017273,1006.9100341796875,483.6143493652344,0.32707053422927856
475,1017.03271484375,475.1400146484375,0.6095165610313416,1007.551025390625,483.3195495605469,0.5330544114112854
476,1017.5205078125,475.36822509765625,0.441885769367218,1008.2821044921875,483.0921630859375,0.43880635499954224
477,1018.0951538085938,475.1122741699219,0.3907963037490845,1008.7330932617188,482.7323303222656,0.3228883445262909
478,1019.0498657226562,475.5190124511719,0.338590532541275,1009.839599609375,482.8023986816406,0.3529084622859955
479,1019.8643798828125,476.0928649902344,0.27215376496315,1010.270751953125,483.3368835449219,0.36260443925857544
480,1021.0101318359375,476.4093017578125,0.7576985955238342,1011.0013427734375,484.0826416015625,0.865774393081665
481,1021.3994140625,476.419189453125,0.7548549771308899,1011.7535400390625,484.0971984863281,0.8721281290054321
482,1021.46875,476.77923583984375,0.8357161283493042,1012.1384887695312,484.3830871582031,0.9082403779029846
483,1021.9251708984375,476.76483154296875,0.7924416065216064,1012.29052734375,484.595703125,0.9126889109611511
484,1022.139892578125,476.37237548828125,0.8782457709312439,1012.4276733398438,484.9134521484375,0.9476713538169861
485,1022.4259643554688,476.462158203125,0.8368207216262817,1012.8406982421875,484.4704284667969,0.9492977857589722
486,1022.441650390625,476.6131591796875,0.7946293950080872,1012.7950439453125,484.6861572265625,0.936005175113678
487,1022.4874877929688,476.7312927246094,0.8021368384361267,1012.9478759765625,484.6138000488281,0.932555615901947
488,1022.5040283203125,476.73358154296875,0.8488382697105408,1013.1683349609375,484.8232727050781,0.9370537996292114
489,1022.8803100585938,476.6575927734375,0.8353338837623596,1012.9964599609375,484.2922668457031,0.9478020668029785
490,1022.8714599609375,476.4927978515625,0.87599116563797,1012.9181518554688,484.0564270019531,0.9650264978408813
491,1022.5684204101562,476.05828857421875,0.8612785935401917,1012.55615234375,483.8951416015625,0.9610558748245239
492,1022.242431640625,476.8448791503906,0.654114842414856,1012.41259765625,483.5867004394531,0.841708242893219
493,1022.115478515625,476.52630615234375,0.660351574420929,1012.2817993164062,483.2869873046875,0.8474310040473938
494,1021.652099609375,476.2297668457031,0.7935367226600647,1011.2703857421875,483.25439453125,0.9082335233688354
495,1020.7953491210938,476.8219909667969,0.781449019908905,1010.618408203125,482.3787841796875,0.8340943455696106
496,1020.6336059570312,476.132568359375,0.8835691213607788,1010.432373046875,482.4377136230469,0.8948885798454285
497,1019.9620361328125,476.4363708496094,0.7100207805633545,1009.9369506835938,482.63311767578125,0.6604409217834473
498,1019.7592163085938,476.68115234375,0.7393797636032104,1008.3260498046875,483.2169189453125,0.6477468013763428
499,1019.7617797851562,476.5069274902344,0.8043400049209595,1008.2074584960938,483.12078857421875,0.7022834420204163
500,1019.6163330078125,476.4362487792969,0.8473413586616516,1008.0299072265625,483.2223205566406,0.7731339335441589
501,1019.6354370117188,476.4236145019531,0.8250716328620911,1007.5560302734375,483.1590881347656,0.7496744394302368
502,1019.6430053710938,476.4836730957031,0.73921138048172,1007.3352661132812,483.3518981933594,0.6657888889312744
503,1019.500244140625,476.5801696777344,0.757182240486145,1007.10546875,483.5152282714844,0.7258349657058716
504,1019.9971923828125,476.90325927734375,0.8273009657859802,1007.6056518554688,483.29193115234375,0.7444605827331543
505,1019.865234375,476.8428649902344,0.8884950876235962,1007.8185424804688,483.39013671875,0.825097382068634
506,1019.7638549804688,476.7781066894531,0.9430883526802063,1007.866943359375,483.5091552734375,0.9020147323608398
507,1019.6637573242188,476.6381530761719,0.9259135127067566,1007.9381713867188,483.4843444824219,0.881140410900116
508,1019.83056640625,476.5957946777344,0.9236090779304504,1007.8543090820312,483.38836669921875,0.8512091636657715
509,1019.8328247070312,476.6339416503906,0.9258524775505066,1007.1635131835938,483.5119323730469,0.8815995454788208
510,1019.54833984375,476.55810546875,0.8910446763038635,1007.2276611328125,483.4287109375,0.8325442671775818
511,1019.60400390625,477.0149230957031,0.6412045359611511,1007.1517944335938,483.3439025878906,0.6582220792770386
512,1019.3536376953125,476.9336242675781,0.8096390962600708,1007.3451538085938,483.46197509765625,0.8092411756515503
513,1019.5635986328125,476.89935302734375,0.792963445186615,1008.1190185546875,483.31658935546875,0.7377936840057373
514,1019.5582885742188,476.76019287109375,0.7874783277511597,1007.6683349609375,483.26593017578125,0.795613169670105
515,1019.5525512695312,476.66864013671875,0.8473328351974487,1007.2107543945312,482.9413146972656,0.8475691676139832
516,1019.2850341796875,476.6711730957031,0.7439324259757996,1006.3688354492188,482.885986328125,0.6554036736488342
517,1019.356201171875,476.7104797363281,0.7959200739860535,1006.4688720703125,482.9458312988281,0.6736323237419128
